can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,team_name
True,True,,,489639,0,0,0,0,0,1,2.3,,0,Bart,0.0,139,False,,,4.5,489639.jpg,2.9,False,Verbruggen,7.0,False,,a,6,36,103,0,0,0,0,0.0,22.9,Verbruggen,152.0,2023-07-03,2002-08-18,False,p489639,3240,0,1,7,58,0,0,0,5,0,91,6,366,849.8,10.0,0.0,85.8,0,36,0.00,0.01,0.01,53.10,18,5,347,15,503,60,156,6,,,,,,,0.0,2.53,0.0,0.0,1.48,1.61,452,30,229,59,139,21,58,9,1.0,0.19,Brighton
True,True,,,209288,0,0,0,0,0,1,1.0,,0,Tom,0.0,140,False,,,4.0,209288.jpg,0.0,False,McGill,0.3,False,,a,6,36,0,0,0,0,0,0.0,0.0,McGill,39.0,2021-02-02,2000-03-25,False,p209288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,409,44,398,34,365,19,409,44,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,572,50,26,17,412,44,372,51,0.0,0.0,Brighton
True,False,0.0,,472739,0,0,0,0,0,1,0.0,,0,Carl,0.0,141,False,Has joined Coventry City on loan for the rest of the season.,2025-07-25T14:54:18.206318Z,4.0,472739.jpg,0.0,False,Rushworth,0.1,False,,u,6,36,0,0,0,0,0,0.0,0.0,Rushworth,241.0,2023-07-01,2001-07-02,False,p472739,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,440,56,430,47,399,32,440,56,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,608,63,62,30,443,56,631,74,0.0,0.0,Brighton
True,False,0.0,,240514,0,0,0,0,0,1,0.0,,0,Kjell,0.0,142,False,Has joined Union SG permanently,2025-07-25T14:53:26.961790Z,4.0,240514.jpg,0.0,False,Scherpen,0.1,False,,u,6,36,0,0,0,0,0,0.0,0.0,Scherpen,152.0,2021-07-16,2000-01-23,False,p240514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,417,47,407,38,375,23,417,47,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,582,54,36,21,420,47,634,75,0.0,0.0,Brighton
True,True,,,204120,0,0,0,0,0,2,1.9,,0,Olivier,0.0,143,False,,,4.5,204120.jpg,0.0,False,Boscagli,0.2,False,,a,6,36,0,0,0,0,0,0.0,0.0,Boscagli,73.0,2025-07-02,1997-11-18,False,p204120,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,496,203,491,202,470,201,496,203,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,389,88,166,108,499,203,451,179,0.0,0.0,Brighton
True,True,,,550090,0,0,0,0,0,2,1.9,,0,Diego,0.0,144,False,,,4.5,550090.jpg,0.0,False,Coppola,0.1,False,,a,6,36,0,0,0,0,0,0.0,0.0,Coppola,106.0,2025-06-17,2003-12-28,False,p550090,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,559,215,555,214,538,214,559,215,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,500,135,277,155,561,215,525,200,0.0,0.0,Brighton
True,True,,,465730,0,0,0,0,0,2,1.9,,0,Maxim,0.0,145,False,,,4.5,465730.jpg,0.0,False,De Cuyper,9.3,False,,a,6,36,0,0,0,0,0,0.0,0.0,De Cuyper,21.0,2025-07-05,2000-12-22,False,p465730,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,522,210,518,209,498,209,522,210,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,443,120,220,140,525,210,48,18,0.0,0.0,Brighton
True,True,,,83299,0,0,0,0,0,2,1.9,,0,Lewis,0.0,146,False,,,4.5,83299.jpg,1.8,False,Dunk,1.0,False,,a,6,36,44,0,0,0,0,0.0,9.8,Dunk,241.0,2009-07-01,1991-11-21,False,p83299,2081,0,1,4,42,1,0,0,5,0,0,0,223,425.4,115.7,128.0,66.9,0,23,0.81,1.02,1.83,35.69,148,51,223,66,198,56,205,64,,,,,,,0.04,0.0,0.04,0.08,1.54,1.82,355,64,132,84,266,93,191,62,0.99,0.17,Brighton
True,False,0.0,,204214,0,0,0,0,0,2,0.0,,0,Pervis,0.0,147,False,Has joined AC Milan permanently,2025-07-24T10:14:09.955203Z,4.5,204214.jpg,2.1,False,Estupiñán Tenorio,0.4,False,,u,6,36,63,0,0,0,0,0.0,14.0,Estupiñan,62.0,2022-07-16,1998-01-21,False,p204214,2399,1,1,3,44,0,0,0,5,0,0,7,313,504.4,530.1,173.0,120.8,0,26,1.09,2.43,3.52,39.85,124,42,63,11,169,37,102,19,,,4.0,,,,0.04,0.0,0.09,0.13,1.49,1.65,390,89,167,109,227,80,293,105,0.98,0.11,Brighton
True,True,,,231416,0,0,0,0,0,2,1.9,,0,Ferdi,0.0,148,False,,,4.5,231416.jpg,3.2,False,Kadıoğlu,0.3,False,,a,6,36,19,0,0,0,0,0.0,4.2,F.Kadıoğlu,219.0,2024-08-27,1999-10-07,False,p231416,385,1,0,2,8,0,0,0,1,0,0,0,59,116.4,83.7,40.0,24.0,0,5,0.44,0.31,0.75,9.44,294,105,249,87,272,97,295,106,,,,,,,0.1,0.0,0.07,0.17,2.21,1.87,409,104,186,124,118,29,331,122,1.17,0.47,Brighton
True,True,,,223434,0,0,0,0,0,2,1.9,,0,Igor Julio,0.0,149,False,,,4.5,223434.jpg,1.4,False,dos Santos de Paulo,0.1,False,,a,6,36,18,0,0,0,0,0.0,4.0,Igor,30.0,2023-07-26,1998-02-07,False,p223434,959,0,0,1,17,0,0,0,4,0,0,0,113,189.6,54.7,4.0,24.9,0,10,0.05,0.25,0.30,17.21,259,96,273,97,334,126,291,103,,,,,,,0.0,0.0,0.02,0.02,1.62,1.6,402,99,179,119,310,111,540,204,0.94,0.09,Brighton
True,True,,,232792,0,0,0,0,0,2,1.9,,0,Tariq,0.0,150,False,,,4.5,232792.jpg,2.8,False,Lamptey,0.4,False,,a,6,36,42,0,0,0,0,0.0,9.3,Lamptey,81.0,2020-01-31,2000-09-30,False,p232792,856,2,2,2,21,0,0,0,0,0,0,1,99,213.6,101.0,52.0,36.8,0,10,0.38,0.80,1.18,15.36,240,86,238,77,261,94,264,90,,,,,,,0.04,0.0,0.08,0.12,1.61,2.21,412,106,189,126,154,47,310,115,1.05,0.21,Brighton
True,True,,,469142,0,0,0,0,0,2,1.9,,0,Jan Paul,0.0,151,False,,,4.5,469142.jpg,2.6,False,van Hecke,1.2,False,,a,6,36,87,0,0,0,0,0.0,19.3,Van Hecke,152.0,2020-09-10,2000-06-08,False,p469142,2960,1,1,7,47,0,0,0,6,1,0,7,406,736.6,261.8,182.0,118.3,0,33,1.32,1.41,2.73,44.67,40,15,139,27,164,32,108,24,,,,,,,0.04,0.0,0.04,0.08,1.36,1.43,445,121,222,141,169,55,178,58,1.0,0.21,Brighton
True,True,,,111478,0,0,0,0,0,2,1.9,,0,Joël,0.0,152,False,,,4.5,111478.jpg,2.8,False,Veltman,0.3,False,,a,6,36,59,0,0,0,0,0.0,13.1,Veltman,152.0,2020-07-29,1992-01-15,False,p111478,1694,0,0,6,24,0,0,0,5,0,0,7,249,273.0,147.2,59.0,48.1,0,19,0.47,1.31,1.78,24.83,212,75,206,58,253,87,240,75,,,,,,,0.02,0.0,0.07,0.09,1.32,1.28,368,74,145,94,152,45,368,145,1.01,0.32,Brighton
True,True,,,110735,0,0,0,0,0,2,1.9,,0,Adam,0.0,153,False,,,4.5,110735.jpg,2.8,False,Webster,0.1,False,,a,6,36,39,0,0,0,0,0.0,8.7,Webster,241.0,2019-08-03,1995-01-04,False,p110735,885,0,1,4,11,0,0,0,1,0,0,2,167,198.4,49.7,55.0,30.2,0,11,0.25,0.28,0.53,14.26,253,95,278,101,259,92,284,101,,,,,,,0.03,0.0,0.03,0.06,1.45,1.12,367,73,144,93,151,44,539,203,1.12,0.41,Brighton
True,False,0.0,,439135,0,0,0,0,0,2,0.0,,0,Eiran,0.0,154,False,Has joined Birmingham on loan for the rest of the season.,2025-07-28T11:50:54.390347Z,4.0,439135.jpg,0.5,False,Cashin,0.2,False,,u,6,36,1,0,0,0,0,0.0,0.2,Cashin,104.0,2025-01-31,2001-11-09,False,p439135,19,0,0,0,2,0,0,0,0,0,0,0,-2,7.0,0.6,0.0,0.7,0,0,0.00,0.00,0.00,0.44,368,135,365,137,383,148,378,137,,,,,,,0.0,0.0,0.0,0.0,2.08,9.47,591,165,45,23,393,142,456,181,0.0,0.0,Brighton
True,True,,,589100,0,0,0,0,0,2,1.0,,0,Jacob,0.0,155,False,,,4.0,589100.jpg,0.0,False,Slater,0.2,False,,a,6,36,0,0,0,0,0,0.0,0.0,Slater,,,,False,p589100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,480,193,471,192,447,190,480,193,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,660,212,114,70,483,193,386,155,0.0,0.0,Brighton
True,True,,,547720,0,0,0,0,0,2,1.0,,0,Charlie,0.0,156,False,,,4.0,547720.jpg,0.0,False,Tasker,0.2,False,,a,6,36,0,0,0,0,0,0.0,0.0,Tasker,,,,False,p547720,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,465,183,456,182,430,178,465,183,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,641,198,95,56,468,183,399,161,0.0,0.0,Brighton
True,True,,,451340,0,0,0,0,0,3,2.2,,0,Mitoma,0.0,157,False,,,6.5,451340.jpg,4.0,False,Kaoru,5.9,False,,a,6,36,145,0,0,0,0,0.0,22.3,Mitoma,108.0,2021-08-09,1997-05-20,False,p451340,2597,10,5,6,40,0,0,0,1,0,0,12,536,670.6,578.0,856.0,210.7,0,28,9.19,4.03,13.22,37.05,61,23,54,46,21,12,21,16,,,,,,,0.32,0.0,0.14,0.46,1.28,1.39,66,47,618,265,43,22,63,18,0.97,0.21,Brighton
True,True,,,463067,0,0,0,0,0,3,2.1,,0,Georginio,0.0,158,False,,,6.0,463067.jpg,3.4,False,Rutter,0.5,False,,a,6,36,95,0,0,0,0,0.0,15.8,Georginio,73.0,2024-08-19,2002-04-20,False,p463067,1651,5,6,6,29,0,0,0,2,0,0,1,288,355.4,281.8,404.0,103.0,0,19,4.57,1.67,6.24,27.90,177,83,132,92,77,54,128,78,,,,,,,0.25,0.0,0.09,0.34,1.52,1.58,103,72,585,243,106,52,267,88,1.04,0.33,Brighton
True,True,,,109345,0,0,0,0,0,3,2.1,,0,Solly,0.0,159,False,,,6.0,109345.jpg,0.9,False,March,0.1,False,,a,6,36,7,0,0,0,0,0.0,1.2,March,241.0,2012-07-01,1994-07-20,False,p109345,161,0,0,0,3,0,0,0,2,0,0,0,25,24.0,59.6,18.0,10.1,0,1,0.09,0.32,0.41,2.82,349,164,266,149,305,160,331,160,4.0,,,,,,0.05,0.0,0.18,0.23,1.58,1.68,81,57,563,228,382,182,487,166,0.56,0.0,Brighton
True,True,,,592031,0,0,0,0,0,3,2.1,,0,Yankuba,0.0,160,False,,,6.0,592031.jpg,3.2,False,Minteh,0.8,False,,a,6,36,102,0,0,0,0,0.0,17.0,Minteh,78.0,2024-07-01,2004-07-22,False,p592031,1831,6,5,4,33,0,0,0,6,0,0,8,398,523.8,448.9,615.0,159.1,0,20,4.13,4.99,9.12,28.41,114,47,80,64,47,30,62,45,,,,,,,0.2,0.0,0.25,0.45,1.4,1.62,112,76,594,247,121,57,213,72,0.98,0.2,Brighton
True,True,,,474120,0,0,0,0,0,3,2.0,,0,Julio,0.0,161,False,,,5.5,474120.jpg,2.4,False,Enciso Espínola,0.2,False,,a,6,36,59,0,0,0,0,0.0,10.7,Enciso,168.0,2022-06-17,2004-01-23,False,p474120,1155,2,3,2,22,0,0,0,3,0,0,5,224,250.8,268.9,362.0,87.7,0,14,2.82,1.32,4.14,22.10,224,107,135,94,84,59,149,85,,,,,,,0.22,0.0,0.1,0.32,1.72,1.71,179,116,529,207,200,88,402,129,1.09,0.16,Brighton
True,True,,,513433,0,0,0,0,0,3,2.0,,0,Brajan,0.0,162,False,,,5.5,513433.jpg,2.1,False,Gruda,0.1,False,,a,6,36,45,0,0,0,0,0.0,8.2,Gruda,80.0,2024-08-14,2004-05-31,False,p513433,676,1,4,1,15,0,0,0,0,0,0,1,176,196.6,311.6,187.0,69.1,0,8,1.15,1.93,3.08,12.66,255,120,117,84,161,105,198,105,2.0,,6.0,,,,0.15,0.0,0.26,0.41,1.69,2.0,194,125,544,216,237,106,546,202,1.07,0.13,Brighton
True,True,,,532529,0,0,0,0,0,3,2.0,,0,Jack,0.0,163,False,,,5.5,532529.jpg,3.4,False,Hinshelwood,0.2,False,,a,6,36,89,0,0,0,0,0.0,16.2,Hinshelwood,241.0,2022-12-30,2005-04-11,False,p532529,1839,5,3,6,30,0,0,0,5,0,0,8,404,394.6,268.1,304.0,97.0,0,22,2.74,1.50,4.24,30.09,161,74,136,95,98,68,133,81,,,,,,,0.13,0.0,0.07,0.2,1.47,1.47,196,127,546,218,100,47,426,138,1.08,0.29,Brighton
True,True,,,219249,0,0,0,0,0,3,2.0,,0,Matt,0.0,164,False,,,5.5,219249.jpg,2.4,False,O'Riley,0.2,False,,a,6,36,50,0,0,0,0,0.0,9.1,O'Riley,58.0,2024-08-26,2000-11-21,False,p219249,929,2,3,2,20,1,0,0,1,0,0,2,209,211.4,322.5,219.0,75.3,0,11,2.76,2.04,4.80,14.27,243,117,111,79,137,90,184,99,1.0,,2.0,,2.0,,0.27,0.0,0.2,0.47,1.38,1.94,148,97,498,188,197,85,448,144,1.07,0.19,Brighton
True,True,,,516211,0,0,0,0,0,3,2.0,,0,Abdallah,0.0,165,False,,,5.5,516211.jpg,0.0,False,Sima,0.0,False,,a,6,36,0,0,0,0,0,0.0,0.0,Sima,189.0,2021-08-30,2001-06-17,False,p516211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,655,293,655,293,653,291,655,293,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,195,126,545,217,655,293,651,288,0.0,0.0,Brighton
True,True,,,509416,0,0,0,0,0,3,1.5,,0,Yasin,0.0,166,False,,,5.0,509416.jpg,2.2,False,Ayari,0.2,False,,a,6,36,74,0,0,0,0,0.0,14.8,Ayari,206.0,2023-01-30,2003-10-06,False,p509416,1958,2,1,7,28,0,0,0,4,0,0,3,358,363.2,507.5,247.0,111.7,0,22,2.51,2.62,5.13,30.15,171,79,68,55,119,80,116,72,3.0,,5.0,,,,0.12,0.0,0.12,0.24,1.39,1.29,324,204,439,148,224,98,394,124,1.01,0.32,Brighton
True,True,,,535301,0,0,0,0,0,3,1.5,,0,Carlos,0.0,167,False,,,5.0,535301.jpg,2.6,False,Baleba,4.6,False,,a,6,36,87,0,0,0,0,0.0,17.4,Baleba,38.0,2023-08-29,2004-01-03,False,p535301,2660,3,1,8,40,0,0,0,6,1,0,7,490,515.4,343.7,193.0,105.2,0,31,3.10,1.21,4.31,39.54,118,50,103,74,159,104,125,75,,,,,,,0.1,0.0,0.04,0.14,1.34,1.35,329,208,444,152,172,73,80,24,1.05,0.27,Brighton
True,True,,,536916,0,0,0,0,0,3,1.5,,0,Facundo,0.0,168,False,,,5.0,536916.jpg,2.4,False,Buonanotte,0.3,False,,a,6,36,75,0,0,0,0,0.0,15.0,Buonanotte,10.0,2023-01-01,2004-12-23,False,p536916,1508,5,2,2,33,0,0,0,8,0,0,6,299,415.8,415.8,318.0,114.7,0,14,4.01,2.29,6.30,29.23,150,66,87,68,95,66,113,69,,,,,,,0.24,0.0,0.14,0.38,1.74,1.97,330,209,445,153,194,82,335,111,0.84,0.12,Brighton
True,True,,,514254,0,0,0,0,0,3,1.5,,0,Diego,0.0,169,False,,,5.0,514254.jpg,1.9,False,Gómez Amarilla,0.1,False,,a,6,36,30,0,0,0,0,0.0,6.0,Gomez,168.0,2025-01-01,2003-03-27,False,p514254,507,1,1,0,13,0,0,0,0,0,0,2,130,124.2,143.2,69.0,33.6,0,4,0.82,1.16,1.98,9.28,290,138,209,128,247,136,275,138,,,3.0,,,,0.15,0.0,0.21,0.36,1.65,2.31,326,205,441,149,262,119,562,217,0.71,0.0,Brighton
True,True,,,15157,0,0,0,0,0,3,1.5,,0,James,0.0,170,False,,,5.0,15157.jpg,1.5,False,Milner,0.1,False,,a,6,36,6,0,0,0,0,0.0,1.2,Milner,241.0,2023-07-01,1986-01-04,False,p15157,170,0,0,1,1,0,0,0,1,0,0,0,27,28.6,66.3,12.0,10.7,0,3,0.16,0.15,0.31,1.98,344,160,264,147,317,165,329,159,,,,,,,0.08,0.0,0.08,0.16,1.05,0.53,209,135,324,79,304,142,504,177,1.59,0.53,Brighton
True,True,,,441192,0,0,0,0,0,3,1.5,,0,Jeremy,0.0,171,False,,,5.0,441192.jpg,1.0,False,Sarmiento Morante,0.1,False,,a,6,36,1,0,0,0,0,0.0,0.2,Sarmiento,62.0,2021-09-21,2002-06-16,False,p441192,8,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.8,0.0,0.1,0,0,0.00,0.00,0.00,0.00,390,184,364,178,604,256,390,184,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,293,183,408,127,369,171,613,258,0.0,0.0,Brighton
True,True,,,549074,0,0,0,0,0,3,1.5,,0,Tom,0.0,172,False,,,5.0,549074.jpg,0.0,False,Watson,0.1,False,,a,6,36,0,0,0,0,0,0.0,0.0,Watson,241.0,2025-06-01,2006-04-08,False,p549074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,627,271,626,271,619,268,627,271,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,332,211,447,155,627,271,590,239,0.0,0.0,Brighton
True,True,,,467779,0,0,0,0,0,3,1.5,,0,Mats,0.0,173,False,,,5.0,467779.jpg,2.1,False,Wieffer,0.1,False,,a,6,36,52,0,0,0,0,0.0,10.4,Wieffer,152.0,2024-07-06,1999-11-16,False,p467779,1003,1,5,2,22,0,0,0,6,0,0,4,243,328.8,230.4,129.0,68.5,0,10,0.80,1.00,1.80,18.89,193,89,156,109,197,116,201,106,,,,,,,0.07,0.0,0.09,0.16,1.7,1.97,303,190,418,134,231,101,548,204,0.9,0.18,Brighton
True,True,,,611695,0,0,0,0,0,3,1.5,,0,Malick,0.0,174,False,,,5.0,611695.jpg,0.0,False,Yalcouyé,0.1,False,,a,6,36,0,0,0,0,0,0.0,0.0,Yalcouye,54.0,2024-07-12,2005-11-18,False,p611695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,634,277,633,277,626,274,634,277,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,342,220,457,164,634,277,622,265,0.0,0.0,Brighton
True,True,,,567121,0,0,0,0,0,3,1.0,,0,Joe,0.0,175,False,,,4.5,567121.jpg,0.0,False,Knight,0.1,False,,a,6,36,0,0,0,0,0,0.0,0.0,Knight,,,,False,p567121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,571,234,567,234,550,227,571,234,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,513,282,290,59,572,235,544,201,0.0,0.0,Brighton
True,True,,,550141,0,0,0,0,0,3,1.0,,0,Adrian,0.0,176,False,,,4.5,550141.jpg,0.0,False,Mazilu,0.1,False,,a,6,36,0,0,0,0,0,0.0,0.0,Mazilu,,,,False,p550141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,560,227,556,227,539,220,560,227,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,501,275,278,52,562,228,632,274,0.0,0.0,Brighton
True,True,,,513834,0,0,0,0,0,3,1.0,,0,Andrew,0.0,177,False,,,4.5,513834.jpg,0.0,False,Moran,0.1,False,,a,6,36,0,0,0,0,0,0.0,0.0,Moran,104.0,2021-08-23,2003-10-15,False,p513834,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,544,216,540,216,522,208,544,216,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,479,260,256,37,546,217,598,246,0.0,0.0,Brighton
True,True,,,50175,0,0,0,0,0,4,2.2,,0,Danny,0.0,178,False,,,6.5,50175.jpg,4.2,False,Welbeck,7.9,False,,a,6,36,125,0,0,0,0,0.0,19.2,Welbeck,241.0,2020-10-18,1990-11-26,False,p50175,2109,10,5,7,37,0,0,0,5,0,0,21,484,550.2,331.3,676.0,155.8,0,24,9.58,1.36,10.94,37.40,106,11,108,11,40,15,65,14,,,1.0,,1.0,,0.41,0.0,0.06,0.47,1.6,1.58,43,14,595,49,33,8,53,10,1.02,0.3,Brighton
True,False,0.0,,487117,0,0,0,0,0,4,0.0,,0,Evan,0.0,179,False,Has joined AS Roma on loan for the rest of the season,2025-07-24T10:13:22.396984Z,5.5,487117.jpg,1.3,False,Ferguson,0.2,False,,u,6,36,28,0,0,0,0,0.0,5.1,Ferguson,104.0,2021-08-23,2004-10-19,False,p487117,385,1,0,1,9,0,0,0,0,0,0,2,97,80.0,68.5,104.0,25.0,0,3,1.13,0.66,1.79,6.39,315,27,261,25,217,28,290,27,,,,,,,0.26,0.0,0.15,0.41,1.49,2.1,185,36,535,40,325,29,438,65,0.7,0.23,Brighton
True,True,,,608181,0,0,0,0,0,4,1.7,,0,Stefanos,0.0,180,False,,,5.5,608181.jpg,0.0,False,Tzimas,0.1,False,,a,6,36,0,0,0,0,0,0.0,0.0,Tzimas,83.0,2025-02-03,2006-01-06,False,p608181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,659,66,659,66,658,66,659,66,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,207,39,557,43,659,66,482,66,0.0,0.0,Brighton
True,True,,,647850,0,0,0,0,0,4,1.4,,0,Charalampos,0.0,181,False,,,5.0,647850.jpg,0.0,False,Kostoulas,0.7,False,,a,6,36,0,0,0,0,0,0.0,0.0,Kostoulas,83.0,2025-07-01,2007-05-30,False,p647850,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,637,61,637,61,630,61,637,61,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,347,49,462,31,637,61,220,44,0.0,0.0,Brighton
True,True,,,215059,0,0,0,0,0,1,3.6,,0,Robert,0.0,220,False,,,5.0,215059.jpg,3.9,False,Lynch Sánchez,14.6,False,,a,7,8,126,0,0,0,0,0.0,25.2,Sánchez,200.0,2023-08-05,1997-11-18,False,p215059,2880,0,0,10,34,0,1,0,5,0,95,11,470,755.6,20.0,0.0,77.5,0,32,0.00,0.02,0.02,38.55,36,7,326,8,590,71,174,7,,,,,,,0.0,2.97,0.0,0.0,1.2,1.06,260,13,375,71,49,9,29,4,1.0,0.31,Chelsea
True,True,,,508479,0,0,0,0,0,1,2.8,,0,Filip,0.0,221,False,,,4.5,508479.jpg,3.0,False,Jörgensen,0.2,False,,a,7,8,18,0,0,0,0,0.0,4.0,Jörgensen,58.0,2024-07-30,2002-04-16,False,p508479,540,0,0,1,9,0,0,0,0,0,20,0,59,157.6,0.0,0.0,15.9,0,6,0.00,0.00,0.00,8.83,271,22,539,72,521,62,313,22,,,,,,,0.0,3.33,0.0,0.0,1.47,1.5,477,32,254,61,131,18,412,54,1.0,0.17,Chelsea
True,False,0.0,,549939,0,0,0,0,0,1,0.0,,0,Mike,0.0,222,False,Has joined RC Strasbourg on loan for the rest of the season.,2025-07-28T11:48:06.001822Z,4.0,549939.jpg,0.0,False,Penders,0.1,False,,u,7,8,0,0,0,0,0,0.0,0.0,Penders,21.0,2024-08-27,2005-07-31,False,p549939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,469,64,460,55,434,42,469,64,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,645,73,99,40,472,64,582,73,0.0,0.0,Chelsea
True,True,,,471798,0,0,0,0,0,1,1.5,,0,Gabriel,0.0,223,False,,,4.0,471798.jpg,0.0,False,Słonina,0.1,False,,a,7,8,0,0,0,0,0,0.0,0.0,Slonina,229.0,2022-08-02,2004-05-15,False,p471798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,438,55,428,46,397,31,438,55,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,606,62,60,29,441,55,506,69,0.0,0.0,Chelsea
True,True,,,179268,0,0,0,0,0,2,4.5,,0,Marc,0.0,224,False,,,6.0,179268.jpg,3.7,False,Cucurella Saseta,19.5,False,,a,7,8,133,0,0,0,0,0.0,22.2,Cucurella,200.0,2022-08-05,1998-07-22,False,p179268,2988,5,2,9,38,0,0,0,8,1,0,14,533,668.6,350.6,358.0,137.9,0,33,2.79,2.39,5.18,39.94,62,22,100,20,86,6,85,11,,,,,,,0.08,0.0,0.07,0.15,1.2,1.14,84,3,566,216,69,10,16,7,0.99,0.27,Chelsea
True,True,,,225796,0,0,0,0,0,2,3.8,,0,Reece,0.0,225,False,,,5.5,225796.jpg,2.8,False,James,4.7,False,,a,7,8,54,0,0,0,0,0.0,9.8,James,241.0,2019-05-15,1999-12-08,False,p225796,1057,1,2,3,14,0,0,0,1,0,0,5,223,207.6,202.1,56.0,46.7,0,12,0.45,1.15,1.60,16.10,245,88,174,39,258,91,246,78,3.0,,2.0,,,,0.04,0.0,0.1,0.14,1.37,1.19,150,18,500,200,159,51,75,27,1.02,0.26,Chelsea
